a	una
a	un
a little	un poo
a lot	tant
a lot	fiss
a lot of	tants
a lot of	un sac de
a lot of	un frac de
abandon	bandonar
abandoned	bandonad
abide	conviver
ability	abilitaa
able	bon
about	incirca
above	sora
abroad	ester
absence	assenza
absent	assent
absolutely	assolutament
absorb	sorbir
abstract	astrat
absurd	ridicol
abundance	bondanzia
abundant	bondant
abuse	violenza
abuse	abus
accent	acent
accept	acetar
access	acess
accident	incident
accommodation	lojar
accomplish	compir
accomplished	compid
according	segond
account	cunt
accuracy	precision
accurate	precis
accused	acusad
accused	cusad
ache	dolor
achieve	rivar
achieve	otegnir
achievement	conquista
acknowledge	reconosser
acquaintance	cognizion
acquaintance	conossanza
acquire	aquisir
acquired	aquisid
acquisition	aquisizion
across	a travers de
act	ait
action	azion
active	ativ
activities	ativitaa
activity	ativitaa
actor	ator
actual	real
actually	verament
acute	guz
adapt	adatar
add	jontar
addicted	dipendent
addition	jonta
addition	adizion
additional	ajontiv
address	adress
address	indiriz
adequate	adeguad
adjacent	in fianc
adjective	ajetiv
adjust	justar
adjust	regolar
admire	amirar
admit	ameter
adopt	adotar
adorable	adorabel
advance	anticip
advanced	avanzad
advantage	vantaj
adventure	aventura
adverb	averbi
advertisement	ereclam
advertising	far ereclam
advice	consei
advise	conseiar
advocate	sostenidor
aesthetic	esteteg
affair	afari
affect	influenzar
affect	interessar
affection	afet
afford	permeter-s
affordable	convenient
afraid	timoreç
after	despœ
after	dop
afternoon	a bass
afternoon	dopmezdì
afterwards	pœ
again	ancamò
again	anc'mò
against	contra
age	etaa
agency	ajenzia
agent	ajent
aggressive	agressiv
agile	ajil
ago	indree
agree	vesser dacordi
agree	concordar
agreement	acordi
agreement	acord
agriculture	agricoltura
ahead	inanz
aid	aiud
aid	aid
aim	mirar
air	aria
airport	areoport
aisle	corridora
alarm	alarm
alcohol	alcol
alert	alerta
alert	avis
alive	viv
all	tuts
all right	tut a post
all the best	i inguri plussee bei
allow	permeter
allowed	permetud
almost	squas
almost	asquas
alone	in deperluu
along	adree
already	jà
already	jamò
Alright	Va ben
Alright	a post
also	anca
alternative	alternativa
although	anca se
always	semper
am	sont
amazing	incredibel
ambiguous	ambigov
ambition	ambizion
ambitious	ambizios
amend	modifegar
amid	intra
among	intra
among us	intra nuolter
among us	intra de nun
among us	intra de nunc
amount	import
amusing	divertent
an	una
an	un
analysis	analisi
ancestors	av
anchor	ancora
ancient	antig
and	e
and you	e ti
angel	anjel
angel	anjol
anger	rabia
angle	angol
angry	inrabid
animal	animal
ankle	cavicc
ankle	cavigia
anniversary	aniversari
announcement	comunegad
annoy	dar fastidi
annoy	vesser noios
annoyed	stuf
annoying	noios
annual	annual
anonymous	anonem
another	un olter
answer	resposta
anticipate	anticipar
anxiety	ansia
anxious	ansios
any	qualsessia
anymore	plu
anyone	qissessia
anything	quaicoss
anything	qualsessia roba
anyway	comessessia
anyway	a bon cunt
anyway	de tute i manere
anyways	comessessia
anyways	a bon cunt
anyways	de tute i manere
apart	separad
apartment	apartement
apologize	ciamar scusa
apparent	aparent
apparently	aparentement
appeal	ricors
appear	parer
appearance	aspet
appeared	comparid
appetite	apetit
apple	pom
application	aplicazion
apply	aplicar
appointment	apontament
appointment	pontell
appreciate	aprezar
appreciation	aprezament
approach	aproç
appropriate	adeguad
approval	aprovazion
approve	aprovar
approved	aprovad
approximately	aprossimativament
april	avril
april	april
arbitrary	arbitrari
architect	arqitet
architecture	arqitetura
archive	guarnar
archive	arqiviar
are	a inn
are you	ta seet
are you	seet
are you busy	seet ciapad
are you busy	ta seet ciapad
are you married	seet sposada
are you married	seet maridad
are you married or single	seet sposada o marella
Are you still there?	ge seet anc'mò ?
Are you still there?	ta ge seet anc'mò ?
Are you still there?	ta ge seet ancamò ?
are you there	ta seet lì
are you there	seet lì
area	area
argue	discuter
argument	discussion
arise	levar su
arm	braç
army	esercit
around	in torn
around	in jir
arrange	sistemar
arrange	ranjar
