a	一
a little	少少
a lot	好多
a lot of	好多嘅
abandon	遺棄
abandoned	遺棄咗
abide	遵守
ability	能力
able	可以
about	大概
about	關於
above	上面
abroad	海外
absence	缺席
absent	缺席
absolutely	絕對係
absorb	吸收
abstract	抽象
absurd	荒謬
abundance	充裕
abundant	充裕
abuse	濫用
accent	口音
accept	同意
accept	接受
access	通道
access	進入
accident	意外
accommodation	住宿
accomplish	完成
accomplished	完成咗
according	根據
account	戶口
accuracy	準確度
accurate	準確
accused	俾人指控
ache	痛
achieve	達成
achievement	成就
acknowledge	已經收倒
acknowledge	承認
acquaintance	泛泛之交
acquire	攞倒
acquired	攞倒咗
acquisition	攞倒嘅嘢
acquisition	收購
across	橫過
act	做嘢
act	法例
act	扮演
action	行動
active	主動
active	積極
activities	多個活動
activity	一個活動
actor	行動嘅人
actor	演員
actual	實際嘅
actually	實際上
acute	尖嘅
acute	嚴重嘅
adapt	適應
add	加
addicted	上咗癮
addition	附加
additional	附加嘅
address	地址
adequate	足夠
adjacent	旁邊嘅
adjective	形容詞
adjust	調教
admire	欣賞
admit	承認
adopt	採用
adopt	收養
adorable	可愛嘅
advance	進階
advance	預先
advanced	進階嘅
advanced	預先嘅
advantage	好處
adventure	歷險
adverb	助詞
advertisement	廣告
advertising	廣告業
advice	意見
advise	咨詢
advocate	提倡
aesthetic	美學嘅
affair	事件
affair	婚外情
affect	影響
affection	鍾愛
afford	負擔
affordable	負擔倒嘅
afraid	怕
after	後來
after	之後
afternoon	晏晝
afterwards	然後
again	再嚟
against	反對
age	歲數
age	年齡
agency	代理公司
agent	代理人
aggressive	進取嘅
aggressive	挑釁嘅
agile	敏捷嘅
ago	之前
agree	同意
agreement	合約
agreement	同意書
agriculture	農業
ahead	喺前面
aid	協助
aim	目標
air	空氣
airport	飛機場
aisle	通道
alarm	鬧鐘
alarm	警報
alcohol	酒精
alert	機警
alive	生存
all	一律
all	全部
all right	冇問題
all the best	祝福你
allow	可以
allow	准許
allowed	可以嘅
almost	差唔多
alone	單獨
along	沿途
already	已經
Alright	好呀
also	都係
alternative	另類
alternative	另一個選擇
although	雖則
although	雖然
always	經常
am	係
amazing	驚訝
ambiguous	唔清唔楚嘅
ambition	野心
ambitious	有野心嘅
amend	修補
amid	喺.中間
among	當中
among us	喺我哋當中
amount	數量
amusing	有娛樂性嘅
an	一
analysis	分析
ancestors	袓先
anchor	電視主播
anchor	船錨
ancient	遠古
and	同
and	同埋
and you	咁你呢
angel	天使
anger	嬲
angle	角度
angry	嬲
animal	動物
ankle	腳踭
anniversary	週年紀念
announcement	公告
annoy	煩擾
annoyed	煩擾嘅
annoying	好麻煩
annual	年度
anonymous	匿名嘅
another	另外
another	另一個
answer	回答
anticipate	預測
anxiety	焦慮不安
anxious	擔心
any	任何
anymore	仲有冇
anyone	任何人
anything	任何嘢
anyway	無論點都好
anyways	無論點都好
apart	分開
apartment	大廈
apartment	套房
apologize	道歉
apparent	表面
apparently	表面上
appeal	上訴
appeal	懇求
appear	出現
appearance	外貌
appearance	外表
appeared	出現咗
appetite	胃口
appetite	慾望
apple	蘋果
application	申請書
apply	申請
apply	採用
appointment	預約
appreciate	感激
appreciate	感謝
appreciation	欣賞
appreciation	感謝
approach	方式
appropriate	適當
approval	批准
approve	批准
approved	批准咗
approximately	大概
april	四月
arbitrary	仲裁
architect	建築師
architecture	建築學
archive	檔案室
are	係
are you	你係唔係
are you busy	你忙唔忙呀
are you married	你結咗婚未
are you married or single	你結咗婚定係單身
Are you still there?	你仲喺唔喺嗰度呀？
are you there	你喺嗰度
area	地區
argue	爭論
argument	爭論點
arise	引起
arm	手臂
army	軍隊
around	四周圍
arrange	安排
