ཤིག་སོགས	a
ཞིག	a
ཅིག	a
ཏོག་ཙམ	a little
དུ་མ	a lot
དུ་མ	a lot of
འདོར་བ	abandon
ཡོངས་སུ་དོར་བའི	abandoned
སོར་གནས་བྱེད	abide
ནུས་པ	ability
ཐུབ་པ	able
སྐོར་ལ	about
ཉེ་སྐོར་དུ	about
ཕལ་ཆེར	about
མཐའ་བསྐོར་དུ	about
སྒང་ལ	above
སྟེང་ཕྱོགས	above
ཕྱི་འགྲིམས	abroad
ཆད་པ	absence
ཆད་པ	absent
རྩ་བ་ནས	absolutely
འཐིམ་པ	absorb
སྙིང་བསྡུས	abstract
འཆར་སྣང་གི	abstract
ཁུངས་མེད	absurd
འབེལ་པོ	abundance
འབེལ་པོ	abundant
གནོད་སྐྱོན་གཏོང་བ	abuse
ཚིག་རྩུབ	abuse
ཚུལ་མིན	abuse
ཁ་རྡུང་གཏོང་བ	abuse
ལོག་པར་སྤྱོད་པ	abuse
སྐད་ལུགས	accent
དང་ལེན	accept
འགྲོ་ལམ	access
འཛུལ་བ	access
དོན་རྐྱེན	accident
སྡོད་གནས	accommodation
ཆ་ཚང་སྒྲུབ་པ	accomplish
ལེགས་པར་སྒྲུབ་པ	accomplished
མཐུན་པ	according
ཐོ་བདག	account
འཁྲུལ་མེད	accuracy
ཡང་དག	accurate
ནག་ཉེས་འཛུགས་ཡུལ	accused
གཟེར་ཟུག	ache
ཟུག་རྒྱག་པ	ache
མངོན་འགྱུར	achieve
གྲུབ་འབྲས	achievement
ངོས་ལེན་པ	acknowledge
རྒྱུས་མངའ	acquaintance
དོན་དུ་གཉེར་བ	acquire
ཕྱིས་བྱུང་	acquired
ཐོབ་ཚུལ	acquisition
བརྒྱུད་པ	across
བྱ་སྤྱོད	act
འཁྲབ་པ	act
བྱ་སྤྱོད	action
འཐབ་འཛིང་	action
གྲུང་པོ	active
བྱེད་སྒོ	activities
བྱེད་སྒོ	activity
ཟློས་གར་བ	actor
དངོས་ཡོད	actual
་དོན་དངོས་སུ	actually
དངོས་གནས་བྱས་ན	actually
སྤྱང་པོ	acute
རན་པོ་བཟོ	adapt
སྣོན་པ	add
ངན་ལོབ་པའི	addicted
མཐོལ་པ	addition
ཁ་སྣོན་གྱི	additional
གནས་ཡུལ	address
གཏམ་གླེང་བ	address
རང་གི་ནུས་ཤུགས་འདོན་པ	address
གསུང་བཤད་གནང་བ	address
རན་པོ	adequate
ཉེ་འདབས་ཀྱི	adjacent
རྒྱན་ཚིག	adjective
སྙོམ་སྒྲིག་བྱེད་པ	adjust
ཡིད་སྨོན	admire
