a	jekh
a little	zalaga
a lot	but
a lot of	but
abandon	mukhel
abandoned	mukhlo
abide	beśel
ability	śajnipen
able	kapàbilo
about	palal
above	opral
abroad	ande aver thema
absence	absènca
absent	absènto
absolutely	absolùto
absorb	piel
abstract	abstràkto
abstract	rezumàto
absurd	absùrdo
abundance	abundènca
abundant	but
abuse	abuzizel
abuse	tratisarel nasul
accent	akcènto
accept	akceptisarel
access	akcèso
accident	akcidènto
accommodation	beśipen
accomplish	agorisarel
accomplished	kerdo
according	konfòrmo
account	deskrìpcia
account	kònto
accuracy	precìzia
accurate	korèkto
accused	doślărdo
ache	dukhal
ache	dukh
achieve	azbal
achievement	realizàcia
acknowledge	prinзarel
acquaintance	prinзardo manuś
acquire	liel
acquire	kinel
acquired	lino
acquisition	akizìcia
acquisition	kidipen
across	opral
act	dokumènto
act	khelel jekh ròlo
act	phiravel pes
action	àkcia
action	kerel àkcia
active	aktìvo
activities	aktivimata
activity	aktivipen
actor	aktòro
actual	ćaćo
actually	ćaćipnasөe
acute	rostărdo
acute	akùto
adapt	adaptisarel
add	kidel
addicted	dependènto
addition	kideripen
additional	adicionàlo
address	adrèsa
address	adresizel
adequate	adekvàto
adjacent	adiacènto
adjective	paśnavni
adjust	adaptisarel
admire	kamlărel
admit	mukhel
admit	prinзarel
adopt	adoptisarel
adorable	but śukar
advance	avànso
advance	зal angle
advanced	modèrno
advanced	ućo nivèlo
advanced	spidindo
advantage	avantàźo
adventure	aventùra
adverb	advèrbo
advertisement	reklàma
advertising	reklàma
advice	svàto
advise	svàto
advocate	partizàno
advocate	del vast
aesthetic	estètiko
affair	butĭ
affect	azbal nasul
affection	kamipen
afford	śajarel
affordable	akcesìbilo
afraid	traśavdo
after	palal
afternoon	palomezimèri
afterwards	maj palal
again	palem
against	mamuj
age	berśipen
agency	agencìa
agent	agènto
aggressive	agresìvo
agile	godălo
ago	akana
agree	si de akòrdo
agreement	kontràkto
agreement	akòrdo
agriculture	agrikultùra
ahead	anglal
aid	del vast
aid	vastdinipen
aim	res
aim	kamel
air	àero
air	nemărel
air	bićhael po ràdio
airport	aeropòrto
aisle	intervàlo
alarm	alarmizel
alarm	alàrma
alcohol	alkoòlo
alert	enèrgiko
alert	alèrta
alive	зivdo
all	savorre
all right	śukar
