isa	a
gamay	a little
madamo	a lot
damo nga	a lot of
ginpabay-an	abandon
abandona	abandoned
sundon	abide
abilidad	ability
masarangan	able
parte sa	about
ibabaw	above
sa iban nga pungsod	abroad
wala sang presensya	absence
wala	absent
syempre	absolutely
ginsalupsop	absorb
mabudlay hangpon	abstract
makatarunganon	absurd
bugana	abundance
madamo	abundant
abuso	abuse
aksent	accent
batunon	accept
pagsulod	access
matigayon	access
aksidente	accident
akomodasyon	accommodation
natapos	accomplish
natapos	accomplished
natuhoy sa	according
rekord	account
insakto gid	accuracy
insakto gid	accurate
ginpasibangdan	accused
palanakit	ache
naga palanakit	ache
nalab-ot	achieve
kadalag-an	achievement
ginkilala	acknowledge
pag-updanay	acquaintance
matugayon	acquire
pagtigayon	acquired
pagtipon	acquisition
sa piyak	across
akto	act
aksyon	action
aktibo	active
mga aktibidades	activities
aktibidad	activity
aktor	actor
aktuwal	actual
ang matuod	actually
daku gid	acute
adap	adapt
dugang pa	add
na adik	addicted
dugang pa	addition
dugang pa	additional
lokasyon	address
maghatag	address
bastante	adequate
kaiping	adjacent
adhetibo	adjective
pagbag-o	adjust
nagadayaw	admire
ginhambal	admit
gin-adap	adopt
kanami	adorable
mag abante	advance
abanse	advance
nauna	advanced
bentaha	advantage
pagpasimpalad	adventure
adberbiyo	adverb
pasayod	advertisement
pasayod	advertising
laygay	advice
laygay	advise
ginpanugda	advocate
sumalakdag	advocate
istitik	aesthetic
kabet	affair
apekto	affect
ginapalangga	affection
masarangan	afford
makaya sang bulsa	affordable
hadlok	afraid
tapos	after
hapon	afternoon
pagkatapos	afterwards
liwat	again
batok sa	against
idad	age
ahente	agency
ahente	agent
agresibo	aggressive
kapagsik	agile
sang una	ago
nagaugyon	agree
gin-istoryahan	agreement
agrikultura	agriculture
una sa naiskedyul	ahead
bulig	aid
gusri	aim
hangin	air
paliparan	airport
alagyan	aisle
alarma	alarm
alkohol	alcohol
alerto	alert
buhi	alive
tanan	all
ok na	all right
tanan nga maayo	all the best
sugtan	allow
ginpasugtan	allowed
halos	almost
isahanon	alone
maagyan	along
na	already
Sige	Alright
amo man	also
alternatibo	alternative
bisan pa	although
permi	always
ako	am
dalayawon	amazing
indi maathag	ambiguous
ambisyon	ambition
ambisyoso	ambitious
pasaylo	amend
sa tunga	amid
diin sa pilian	among
isa kanamon	among us
bili	amount
makahalam-ot	amusing
isa	an
analisar	analysis
katigulangan	ancestors
angkor	anchor
sinang una	ancient
kag	and
kag ikaw	and you
anghel	angel
kaugot	anger
anggulo	angle
gaugot	angry
sapat	animal
bukobuko	ankle
anibersaryo	anniversary
mga pahibalo	announcement
nagapaugtas	annoy
kailinit	annoyed
kailinit	annoying
kada tuig	annual
indi makilala	anonymous
iban pa	another
pagsabat	answer
sabat	answer
nalauman	anticipate
anxiety	anxiety
kabalaka	anxious
bisan ano	any
asta san-o	anymore
bisan sin-o	anyone
bisan ano	anything
bisan ano	anyway
ang ano gale	anyways
layuay	apart
apartamento	apartment
magpangayo pasaylo	apologize
talalupangdon	apparent
apang	apparently
pangabay	appeal
makita	appear
makita sa hitsura	appearance
nag tuhaw	appeared
kailigbon	appetite
mansanas	apple
aplikasyon	application
aplay	apply
iskedyul	appointment
apresyahon	appreciate
apresyahon	appreciation
pagpalapit	approach
pag-istorya	approach
insakto	appropriate
gin aprobahan	approval
naprubahan	approve
naaprubahan	approved
ginabanta sa	approximately
abril	april
dimakatarungan	arbitrary
arkitek	architect
arkitektura	architecture
arkayb	archive
ang	are
ikaw bala	are you
damo ka sang naubra	are you busy
kasal bala ikaw	are you married
ikaw bala kasal ukon single	are you married or single
Ara ka pa da?	Are you still there?
ara ka pa da	are you there
lugar	area
bais	argue
baisay	argument
nagutwas	arise
braso	arm
sundalo	army
sa palibot	around
kahimusan	arrange
mahimo sang kahimusan	arrangement
pag abot	arrival
nag-abot	arrive
nag abot	arrived
arogante	arrogant
arow	arrow
arte	art
artikulo	article
artipisyal	artificial
artist	artist
kaangay	as
tubtob	as long as
pati ang	as well
amo man ang	as well as
abo	ash
nahuya	ashamed
pamangkot	ask
nangabay	asked
pagtulog	asleep
aspeto	aspect
Assamese	Assamese
pagsalakay	assault
pagtilipon	assembly
nagapamilit	assertive
pagbanabana	assess
pagbinagbinag	assessment
bentaha	asset
bentaha	assets
asayn	assign
asaynment	assignment
nagabulig	assist
kabulig	assistant
gina-angot	associate
naangot sa	associated
asosasyon	association
naghaum	assume
haumhaum	assumption
sa	at
sa gamay	at least
kaon	ate
humalampang	athlete
ginaangot	attach
na lakip	attached
kaangtanan	attachment
atake	attack
pagpanikasog	attempt
pagtinguha	attempt
mag-atend	attend
tumalambong	attendance
atensyon	attention
panimuot	attitude
makaganyat	attract
atraksyon	attraction
maganyat	attractive
kinaiya	attribute
tumalan-aw	audience
agosto	august
tiya	aunt
tita	aunty
masaligan	authentic
nagsulat	author
awtoridad	authority
tigragas	autumn
libre	available
promedyo	average
likawan	avoid
bugtaw	awake
premyo	award
nakabalo	aware
makabalo	awareness
layo	away
makahalawhaw	awesome
makahaladlok	awful
balik-awot	awkward
Aymara	Aymara
bata	baby
kurso	bachelor
balik	back
sa likod	background
kado	bad
bag	bag
paon	bait
magbake	bake
panaderya	bakery
baking soda	baking soda
maayo nga pagdala	balance
balanse	balance
bola	ball
Bambara	Bambara
saging	banana
banda	band
banggg	bang
bangko	bank
bilangguan	bar
diutayan lang	barely
baratilyo	bargain
taghol	bark
pagpanaghol	bark
sebada	barley
sagang	barrier
base	base
ginbase	based
basement	basement
simple	basic
sadsaran	basically
basil	basil
bastardo	bastard
kaupod	batch
maligo	bath
palaliguan	bathroom
baterya	battery
inaway	battle
bey	bay
mangin	be
maghalong	be careful
baybay	beach
pasagi	beam
mga balatong	beans
ginadala	bear
oso	bear
burangos	beard
pagpanaksi	bearing
sapat	beast
tiempo	beat
patik	beat
gwapa	beautiful
gwapa	beauty
nangin	became
tungod	because
nahimo	become
balatangan	bed
kwarto	bedroom
buyog	bee
baka	beef
nangin	been
ilimnon	beer
antes	before
maumpisa	began
umpisahan	begin
sa umpisa	beginning
tungad sa	behalf
paghipos	behave
pamatasan	behavior
batasan	behaviour
sa likod	behind
mangin	being
pagpati	belief
nagapati	believe
busong	belly
ginapanagiyahan ni	belong
hinigugma	beloved
idalom	below
paha	belt
pulungkuan	bench
tikuon	bend
sa idalom	beneath
makabulig	benefit
benepisyo	benefit
benepisyo	benefits
luwas sa	beside
kapin pa	besides
pinakamaayo	best
hatagan ka sang kaswertehan	best of luck
kamusta	best regards
mas maayo	better
sa tunga	between
ilimnon	beverage
lapaw	beyond
Bhojpuri	Bhojpuri
may ginadampigan	bias
may ginadampigam	biased
bisikleta	bicycle
presyo	bid
dako	big
bisekleta	bike
balayran	bill
gingapus	bind
pispis	bird
kaadlawan	birthday
diutay	bit
kagat	bite
pait	bitter
itom	black
nagaidlab	blade
balasulon	blame
pasibangod	blame
blangko	blank
kapay	blanket
paglupok	blast
pag-ugis	bleach
magsamo	blend
pakamayuhon	bless
ginpakamaayo	blessed
bulag	blind
kalipay	bliss
nagbalag	block
dugo	blood
silabo	bloom
huyop	blow
asul	blue
masakit	blunt
talapuanan	board
baruto	boat
lawas	body
magbukal	boil
madukot	bold
kaangtanan	bond
tulan	bone
maparehistro	book
mga kasulatan sa papel	book
pagpasaka	boost
pag-uswag	boost
booster	booster
botas	boot
botas	boots
dulunan	border
nagpanaksi	bore
boryo	bored
boryo	boring
nabun-ag	born
hulam	borrow
amo	boss
pareho	both
kabalaka	bother
botilya	bottle
idalom	bottom
ginbakal	bought
umpok	bounce
makadto sa	bound
mga limitasyon	boundaries
magduko	bow
yahong	bowl
kahon	box
lalaki	boy
nobyo	boyfriend
pulsiras	bracelet
utok	brain
sanga	branch
ngalan	brand
maisog	brave
bulho	breach
tinapay	bread
nabuka	break
naguba	break
pamahaw	breakfast
dughan	breast
ginahawa	breath
ginhawa	breathe
rasa	breed
tisa	brick
kalaslon nga babayi	bride
tulay	bridge
mugo	brief
masanag	bright
masanag	brilliant
magdala	bring
meg	bro
malapad	broad
brodkast	broadcast
nabuka	broke
nabuka	broken
silhig	broom
bugto nga lalaki	brother
bayaw nga laki	brother in law
gindala sang	brought
kaki	brown
paghusay	brush
balde	bucket
kaupod	buddy
budyet	budget
buyog	bug
maghimo	build
estraktura	building
natukod	built
madamo	bulk
toro	bull
nagapangdaugdaug	bully
batsi	bump
pungpong	bunch
pinutos	bundle
lulan	burden
pabug-at	burden
ginlubong	buried
nasunog	burn
pagsilabo	burst
lubong	bury
bus	bus
talon	bush
negosyo	business
dughan	bust
masako	busy
pero	but
matika	butter
alibangbang	butterfly
buton	button
bakal	buy
sang	by
sa iban nga istorya	by the way
bye	bye
repolyo	cabbage
kabinet	cabinet
hawla	cage
tinapay	cake
tinday	calf
tawag	call
ginatawag	call
tawgi ako	call me
natawag	called
kalma	calm
nagkadto	came
kampanya	campaign
mahimo	can
lata	can
indi	can't
I-kansel	Cancel
kanser	cancer
masarangan	capable
kapasidad	capacity
kapital	capital
kapsyon	caption
nakuha sa camera	capture
salakyan	car
propesyon	career
mahalong	careful
mahinay	carefully
pagpatumbaya	careless
pagtatap	caring
karpentero	carpenter
alpombra	carpet
karot	carrot
dala	carry
nagapadayon	carry on
ginpatuman	carry out
kaso	case
kwarta	cash
gintagbong	cast
kastilyo	castle
kaswal	casual
kuti	cat
nadakop	catch
kategorya	category
baka	cattle
nadakpan	caught
nagtuga	cause
ginhalinan	cause
nagapaandam	caution
mainamdamon	cautious
kueba	cave
untat	cease
atop	ceiling
selebrar	celebrate
selula	cell
tunga	center
ginatos	century
uyas	cereal
seremonya	ceremony
napat-od	certain
sa pagkamatuod	certainly
sertipiko	certificate
kadena	chain
pulungkuan	chair
pagtilaw	challenge
paghangkat	challenge
chansa	chance
ilis	change
magamo	chaos
karakter	character
karakteristiko	characteristics
gincharge	charge
kaluoy	charity
makagalanyat	charming
tsart	chart
lagas	chase
mag-istoryahanay	chat
magchismis	chat
baratuhon	cheap
pagtinunto	cheat
nagapangdaya	cheating
ginatan-aw	check
gina usisa	check
yahun	cheek
mapahalipay	cheer
masinadyahon	cheerful
singgitan	cheers
keso	cheese
kemestri	chemistry
ginapalangga	cherish
shess	chess
dughan	chest
usang	chew
manok	chicken
hepe	chief
bata	child
magkababata	childhood
mga bata	children
ginakudog	chill
ginalamig	chill
malamig	chill
simburyo	chimneys
sag-ang	chin
chokolate	chocolate
ginpili	choice
pili	choose
tinuktok	chop
mga ulubrahon	chores
matambok	chubby
simbahan	church
kanela	cinnamon
bilog	circle
sirkumstansya	circumstances
banwahanon	citizen
syudd	city
gapang angkon	claim
ginpaathag	clarify
klase	class
daga	clay
matinlo	clean
himuon nga maathag	clear
maathag	clear
klerk	clerk
tuso	clever
maalam	clever
kliyente	client
banglid	cliff
klima	climate
magsaka	climb
magsunodsunod	clingy
orasan	clock
sarado	close
kloset	closet
tela	cloth
mga bayo	clothes
gall-um	cloud
magal-um	cloudy
komikero	clown
ideya	clue
pungay	clumsy
klaster	cluster
naga tudlo	coach
pagbulig	coach
uring	coal
baybay	coast
panapton	coat
kape	coffee
paminsaron	cognitive
na tyempohan	coincidence
lamig	cold
nalipong	collapse
kwelyo	collar
kaupod	colleague
mga kaupod	colleagues
kolekta	collect
koleksion	collection
kolehiyo	college
kolor	color
walang sang kolor nga berde nga mga ideya nagtulog nga kasingkal	colorless green ideas slept furiously
kolor	colour
kolumna	column
husay	comb
kombinbasyon	combination
madungan	combine
agto	come
kadto di	come here
dali run	come on
comport	comfort
komportable	comfortable
matabo	coming
maabot sa di magdugay	coming soon
sugo	command
komento	comment
komersyal	commercial
komisyon	commission
pangako	commit
pangako	commitment
pangako	committed
manugbaligya	commodity
kinaandan	common
mag-istorya	communicate
komunikasyon	communication
komunidad	community
magbiyahe	commute
kaupod	companion
kompanya	company
kompara	compare
komparar	comparison
pagkamaluluyon	compassion
maluluy-on	compassionate
magkabagay	compatible
pag kompetensia	compete
kompetensya	competent
kompetisyon	competition
indi magpaperdi	competitive
reklamo	complain
reklamo	complaint
apresasyon	complement
pagdayaw	complement
kumpleto	complete
kumpleto	completely
pagkasibod	complex
pagsunod	compliance
komplokado	complicated
dayaw	compliment
magsunod	comply
komposisyon	composition
kompownd	compound
paghangop	comprehension
komprehensibo	comprehensive
pag istoryahanay	compromise
kompromiso	compromise
obligado	compulsory
kompyuter	computer
konsentrasyon	concentrate
konsepto	concept
magkabalaka	concern
kabalaka	concern
kabalaka	concerned
konsierto	concert
kongklusyon	conclusion
espesipiko	concrete
kongkreto	concrete
kondisyon	condition
mga kondisyon	conditions
naghiwat	conduct
komperensia	conference
magsugig	confess
kompyansa	confidence
kompyansa	confident
kompirmado	confirm
problema	conflict
hinid sigurado	confused
nagagamo	confusion
panginbulahan	congrats
pagpanginbulahan	congratulation
panginbulahan	congratulations
dungan	conjunction
kaangot	connect
madaug	conquer
pangalibutan	conscious
hinalung-ong	consciousness
pag ugyon	consent
pahanugot	consent
silot	consequences
konserbasyon	conservation
konserbatibo	conservative
konsideron	consider
konsiderar	considered
may lakip	consist
regular	consistency
nahisanto	consistent
dalayon	constant
permi	constantly
konstipasyon	constipation
konstraksyon	construction
makaon	consume
konsumo	consumption
kontak	contact
pag-istorya	contact
makalalaton	contagious
naga unod sang	contain
mga unod	contains
komtemporaryo	contemporary
pagtamay	contempt
unod	content
paindis-indis	contest
konteksto	context
kontinente	continent
magpadayon	continue
inistpryahan	contract
kontrata	contract
kinatuhayan	contrast
ikompara	contrast
ginhatag	contribute
kontribusyon	contribution
kontrol	control
kontrobersyal	controversial
kombinyente	convenience
kombinyente	convenient
istoryahanay	conversation
nagsaylo	convert
magpabunyag sa iban	convert
magpabutyag	convey
kombinsido	convince
kombinsi	convinced
kagat	cook
nagaluto	cooking
mabugnaw	cool
tuman kaayo	cool
kooperaasyon	cooperation
atubangon	cope
saway	copper
sentro	core
mais	corn
sa gilid	corner
insakto	correct
bili	cost
pagbayad	cost
kostyum	costume
payag	cottage
koton	cotton
pulungkuan	couch
ubo	cough
dapat	could
konsilyo	council
isip	count
nagabantay	counter
pungsod	country
kaumhan	countryside
pares	couple
kaisog	courage
kurso	course
kort	court
pagtahod	courtesy
pakaisa	cousin
tabon	cover
baka	cow
talaw	coward
mahal	cozy
kasag	crab
maglitik	crack
litik	crack
ukitan	craft
basura	crap
pag guba	crash
magkalabuka	crash
ginapangita sang ginhawa	craving
kamang	crawl
buang	crazy
naghimo	create
pagpanuga	creative
utang	credit
kaladlukan	creep
kaladlukan	creepy
kaupod	crew
krimen	crime
nahadlok	cringe
nakurog	cringe
krisis	crisis
krayterya	criteria
kritikal	critical
kritisismo	criticism
ginutod	crop
mga patubas	crops
krus	cross
pagtabok	cross
pagpamalo sang manok	crow
damo tawo	crowd
madamo tawo	crowded
korona	crown
mabudlay	crucial
pintas	cruel
panakayon	cruise
barko	cruise
dunuton	crush
pagkagusto	crush
hibi	cry
atimon	cucumber
dugsing	cuddle
kultura	culture
malimbungan	cunning
tasa	cup
platera	cupboard
matapna	curb
bulong	cure
mapasag-uli	cure
tagpululi	curfew
makapukaw atensyon	curiosity
interesado	curious
kulong	curly
kwarta	currency
subong	current
subong lang gid	currently
sumpa	curse
kurtina	curtain
kutson	cushion
kustom	custom
kustomer	customer
mga kinabatasan	customs
utod	cut
pagkihad	cut
kyut	cute
siklo	cycle
pagbisekleta	cycling
tatay	dad
tatay	daddy
kada adlaw	daily
lista adlawan	dairy
dam	dam
nahalitan	damage
magpanghalit	damage
malaut	damn
humog	damp
saot	dance
katalagman	danger
delikado	dangerous
madulom	dark
darling	darling
palumba	dash
datos	data
pagkilitaay	date
oras	date
bata nga babayi	daughter
adlaw	day
patay	dead
pasahay nga adlaw	deadline
bungol	deaf
pag istoryahanay	deal
naga atubang	deal
Pinalangga	dear
Pinalangga ko nga TANAN	Dear All
Pinalangga nga Manugbakal	Dear Customer
Palangga ko nga mga Ginikanan	Dear Parents
Palangga ko nga Maestro	Dear Sir
Palangga ko nga mga estudyante	Dear students
Palangga ko nga Grupo	Dear Team
kamatayon	death
debate	debate
debit	debit
mga guba	debris
utang	debt
dekada	decade
nagakadunot	decay
napatay	deceased
ginlimbungan	deceive
disyembre	december
disente	decent
desisyon	decide
desisyon	decided
desisyon	decision
barko	deck
hindi pagbatunon	decline
nagbuhin	decrease
dedikado	dedicated
dedikasyon	dedication
buhat	deed
madalom	deep
usa	deer
default	default
perdi	defeat
malutos	defeat
pangapinan	defend
nagakahulugan	define
sa pagkamatuod	definitely
depinisyon	definition
kasangkaron	degree
mahinay	delay
pagkalantang	delay
naulihu	delayed
ginpanas	delete
hungod	deliberate
alamligan	delicate
manamit	delicious
nagakalipay	delight
masadya	delighted
deliber	deliver
gin dul-ong	delivered
deliberi	delivery
kinanglan	demand
nagsugo	demand
ginapangayo	demanding
demokrasya	democracy
yawa	demon
gintudlo	demonstrate
ginpanghiwala	denied
kadamulon	density
dentista	dentist
wala ginamin	deny
departamento	department
paghalin	departure
depende	depend
palukpon	deploy
deposito	deposit
depres	depressed
depresyon	depression
madalom	depth
laragway	describe
paglaragway	description
desyerto	desert
nagakabagay	deserve
disensyo	design
pagplano	design
alagtunan	designation
luyag	desire
handum	desire
lamisa	desk
mahanusbo	despair
desperado	desperate
walay sapayan	despite
pangyam-is	dessert
destinasyon	destination
padulongan	destiny
gubaon	destroy
pag guba	destruction
detalye	detail
mga detalye	details
mamutikan	detect
determinasyon	determination
mahibaluan	determine
determinado	determined
ginhalitan	devastated
pag-uswag	develop
pagpauswag	developed
pagbag-o	development
device	device
yawa	devil
debosyon	devoted
Dhivehi	Dhivehi
dayabetes	diabetes
ginalupot	diarrhea
lista-adlawan	diary
dictionary	dictionary
ginhimo	did
patay	die
napatay	died
nagapaniwang	diet
pagkalainlain	difference
lain	different
mabudlay	difficult
kutkot	dig
dignidad	dignity
mapisan	diligent
yapon	dinner
isawsaw	dip
direkta	direct
direksyon	direction
direktor	director
higko	dirt
mahigko	dirty
ginpatay	disable
imbalido	disabled
madula	disappear
nasubuan	disappointed
gamo	disaster
ihaboy	discard
ginpaguwa	discharge
disiplina	discipline
buhin	discount
makita	discover
diskriminasyon	discrimination
pag istorya	discuss
diskusyon	discussion
balatian	disease
mga balatian	diseases
pakunokuno	disguise
makasuluka	disgusting
pinggan	dish
mga pinggan	dishes
maghalin	dismiss
ginpadala	dispatch
ginpakita	display
paghaboy	disposal
pagsuay	dispute
distansya	distance
distikto	distinct
ginkilala	distinguish
kalisod	distress
distribusyon	distribution
distrito	district
distorbo	disturb
wala nagkadto	ditch
naglukso	dive
lainlain	diverse
dibersyo	diversity
tungaon	divide
balaan	divine
pagbulaganay	divorce
ginabulagan	divorce
lingin	dizzy
himuon	do
ikaw bala	do you
palangga mo bala ako	do you love me
doktor	doctor
dokumento	document
paano	does
indi	doesn't
ido	dog
Dogri	Dogri
ginaubra	doing
manika	doll
duog	domain
domestiko	domestic
nagapangibabaw	dominant
indi	don't
Indi magkabalaka	Don't worry
donar	donate
tapos	done
asno	donkey
astig	dope
doble	double
duhaduha	doubt
pagduhaduha	doubt
linamas nga tinapay	dough
idalom	down
download	download
plano	draft
pagsuldado	draft
isayluhon	drag
naubos	drain
kasubo	drama
malaragway	draw
hunoshunos	drawer
paglaragway	drawing
kahadlok	dread
handum	dream
nagadamgo	dream
bistida	dress
ensayo	drill
pag inom	drink
mag inom	drink
drayb	drive
pag hulog	drop
nahulog	drop
ginhulog	dropped
tagpiligado	drought
nahubog	drunk
mala	dry
pato	duck
meg	dude
bangod	due
tungod sa	due to
wala sulod	dull
mango	dumb
basurahan	dump
kalawidon	duration
sa tion	during
yab-ok	dust
katungdanan	duty
magpuyo	dwell
tagumatayon	dying
kada isa	each
kada isa	each other
gusto gid	eager
agila	eagle
talinga	ear
kaina	earlier
aga pa	early
sweldo	earn
mga talinga	ears
kalibutan	earth
linog	earthquake
hapos	ease
mahapos	easily
sidlangan	east
mahapos	easy
kaon	eat
gakaon	eating
ekonomiya	economic
ekonomiya	economy
punta	edge
edisyon	edit
edukasyon	education
epekto	effect
epektibo	effective
epektibo	efficiency
maayo man	efficient
panikasog	effort
itlog	egg
talong	eggplant
bugal	ego
walo	eight
diseotso	eighteen
otsenta	eighty
ukon	either
ipaathag	elaborate
siko	elbow
mas gurang	elder
tigulang	elderly
elegante	elegant
elemento	element
elepante	elephant
onse	eleven
pwede gid	eligible
kuhaon	eliminate
iban pa	else
kahuluya	embarrassed
kahuluya	embarrassing
batunon	embrace
pagguwa	emerge
emerhensya	emergency
emosyonal	emotional
empatiya	empathy
pat0od	emphasis
ginapat-od	emphasize
manog ubra	employee
mga manog ubra	employees
gina-ubrahan	employer
ubra	employment
wala sulod	empty
nagaposible	enable
pagtubangay	encounter
pagpalig-on	encourage
katapusan	end
katalagman	endangered
nagapanikasog	endeavor
nagabatas	endurance
agwanta	endure
kaaway	enemy
enerhiya	energy
pagpakigbahin	engage
kalaslon	engaged
pagpakigbahin	engagement
makina	engine
enhinyero	engineer
Ingles	English
panamion	enhance
magsinadya	enjoy
dako	enormous
sakto	enough
siguraduhon	ensure
magsulod	enter
kalingawan	entertainment
kapagsik	enthusiasm
nakunyag	enthusiastic
kabilogan	entire
natig-ulohan	entitled
ahensya	entity
entrans	entrance
negosyante	entrepreneur
sobre	envelope
palibot	environment
kahisa	envy
epiko	epic
epidemia	epidemic
tupong	equal
mga gamit	equipment
pag-alalangay	equity
katumbas	equivalent
manog pana	eraser
sala	error
naka halin	escape
labi na gid	especially
sulat	essay
kahulugan	essence
importante	essential
pamatud-an	establish
ginpat-os	established
estado	estate
ginbulubanta	estimate
ginabanabana	estimated
iban pa	etc
dayon	eternal
pagginawi	ethics
ebalwar	evaluate
ebalwasyon	evaluation
bisan pa	even
bisan pa	even though
gab-i	evening
hitabo	event
san ulihi	eventually
asta san-o	ever
kada	every
ang tanan	everybody
tanan	everyone
bisan ano	everything
ebidensya	evidence
yawa	evil
ebolusyon	evolution
nagtuhaw	evolve
Ewe	Ewe
eks	ex
eksakto	exact
insakto gid	exactly
eksam	exam
eksamin	examine
halimbawa	example
magsobra	exceed
mayad gid	excellent
luwas	except
luwas sa	exception
sobra	excess
sobra	excessive
baylo	exchange
makakulunyag	excited
kalangkag	excitement
makakulunyag	exciting
eksklusibo	exclusive
paagiha	excuse
pwede kaagi	excuse me
pagpatuman	execute
kamatayon	execution
ehukutibo	executive
paglangoy	exercise
pisikal nga aktibidades	exercise
kakapoy	exhaust
kakapoy	exhausted
ginapakita nga mga ubra	exhibit
nagpakita	exhibition
may yara	exist
pagluntad	existence
yara nga nga daan	existing
pagguwa	exit
malapad	expand
ginapaabot	expect
ginaekspektar	expected
mga gasto	expenses
mahal	expensive
naka-eksperyensya	experience
eksperyensya	experience
eksperimento	experiment
eksperto	expert
ekspayr	expired
eksplikar	explain
eksplinasyon	explanation
hingalitan	exploit
usisaon	explore
eksport	export
ginpakita	expose
ginpakita	exposed
pagbuyagyag	exposure
magpabutyag	express
ekspresyon	expression
itanyag	extend
ginpalaba	extended
dugang pa	extension
kasangkaron	extent
naguwa	external
kalaglagan	extinct
ekstra	extra
kuhaon	extract
tumalagsahon	extraordinary
daku gid	extreme
tuman	extremely
mata	eye
mata	eyes
tela	fabric
matahom	fabulous
pag atubang	face
itsura	face
magapahapos	facilitate
mga pasilidad	facilities
pasilidad	facility
kamatuoran	fact
kabangdanan	factor
paktorya	factory
tuod	facts
ga amat-amat dula	fade
pigaw	fail
napaslawan	fail
napaslawan	failed
kaperdihan	failure
nalipong	faint
makatarunganon	fair
naga alalangay	fair
parehos	fairly
engkanto	fairy
pagtuo	faith
matutom	faithful
peke	fake
hulog	fall
nahulog	fall
SALA	false
kabantugan	fame
pamilyar	familiar
pamilya	family
tiggulutom	famine
kilala	famous
humalangad	fan
abaniko	fan
malahalon	fancy
kaayo	fantastic
malayo	far
paalam	farewell
uma	farm
mangunguma	farmer
makatilingala	fascinating
pamayo	fashion
madasig	fast
tambok	fat
makamamatay	fatal
kapalaran	fate
tatay	father
nakapoy	fatigue
sala	fault
paborito	favorite
pabor	favour
paborito	favourite
kahadlok	fear
nahadlok	fear
sinalusalo	feast
bulbol	feather
kaanggid sa kaundan	feature
kaundan	feature
bahin	features
pebrero	february
ginpakaon	fed up
bayad	fee
pakaunon	feed
komento	feedback
nabatyagan	feel
nabatyagan	feeling
kahig	feet
mmahulog	fell
kaupod	fellow
nabatyagan	felt
babayi	female
bakod	fence
mabungahon	fertile
pista	festival
magkuha	fetch
hilanat	fever
diutay	few
mas diutay	fewer
inog kasal	fiance
indi matuod	fiction
latagon	field
wala emosyon	fierce
kinse	fifteen
singkwenta	fifty
pakigbato	fight
inaway	fight
pakigbato	fighting
panglawason	figure
mahibaluan	figure
mahibaluan	figure out
rekord	file
butangan	fill
pun-on	filled
pelikula	film
mahigko	filthy
sa katapusan	finally
pundo	finance
pinansyal	financial
makita	find
makita ang	find out
manami	fine
multa	fine
tudlo	finger
tapos	finish
nahuman	finished
kalayo	fire
negosyo	firm
para maligon	firm
una	first
una nga ngalan	first name
isda	fish
nakaigo	fit
lima	five
pagkay-o	fix
sakto gid	fix
gin kay-o	fixed
plag	flag
pag-igpat	flash
tapan	flat
sala	flaw
makinis	flawless
magpalagyo	flee
unod	flesh
naglupad	flew
ipakita	flex
pleksibol	flexible
paglupad	flight
magbaliskad	flip
magbiga	flirt
paglandi	flirting
nagalutaw	float
baha	flood
salog	floor
harina	flour
paghulag sa isa ka direksyon	flow
nagailig	flow
bulak	flower
hilanat	flu
talunsay	fluent
talunsay	fluently
mahumok	fluffy
tubig	fluid
lupad	fly
pagbinagbinag	focus
sentro	focus
alipuop	fog
maambunon	foggy
pilikon	fold
mga kaupod	folks
sundon	follow
follow up	follow up
naga sunod	following
pagkaon	food
buangbuang	fool
mango	fool
kabuangan	foolish
tiil	foot
football	football
para	for
Halimbawa	For example
halimbawa	for instance
para sa imo	for you
ginadumilian	forbidden
pwersa	force
pagbanabana	forecast
agtang	forehead
taga ibang pungsod	foreign
kagubatan	forest
hasta sano	forever
lipatan	forget
patawad	forgive
nalipat	forgot
tinidor	fork
paghuman	form
porma	form
pormal	formal
sang una	former
maayo na lang kay	fortunately
swerte	fortune
kuwarenta	forty
kuwarentay dos	forty-two
forward	forward
amay-amay	foster
nakig-away	fought
nakita	found
Pundasyon	foundation
apat	four
katorse	fourteen
sora	fox
kahuyang	fragile
balayan	frame
balayan	framework
daya	fraud
buang	freak
pagusto	free
kahilwayan	freedom
tigdas	freeze
kasunson	frequency
pirme	frequent
permi	frequently
presko	fresh
byernes	friday
ref	fridge
abyan	friend
maabyanon	friendly
mga abyan	friends
pagabyanay	friendship
nahadlok	frightened
nahadlok	frightening
paka	frog
halin sa	from
tubang	front
nagyelo	frozen
prutas	fruit
kapaslawan	frustrated
gatong	fuel
Fulfulde	Fulfulde
buta	full
masadya	fun
pagpanghikot	function
Panguna	fundamental
lubong	funeral
kaladlawan	funny
balahibo	fur
madasig	furious
pagkabutang	furniture
madamo pa	further
dugang pa	furthermore
palaabuton	future
