ꯑꯃ	a
ꯍꯨꯟꯗꯣꯛꯄ	abandon
ꯊꯥꯗꯣꯛꯄ	abandoned
ꯏꯅꯕ	abide
ꯃꯔꯝꯗꯤ	about
ꯃꯊꯛ	above
ꯃꯤꯔꯩꯕꯥꯛ	abroad
ꯌꯥꯎꯗꯕ	absence
ꯌꯥꯎꯗꯕ	absent
ꯆꯨꯞꯁꯤꯟꯕ	absorb
ꯆꯩꯕ	abuse
ꯂꯣꯟꯗꯥ	accent
ꯌꯥꯕ	accept
ꯄꯥꯡꯊꯣꯛꯄ	accomplished
ꯋꯥꯔꯣꯜ	account
ꯆꯤꯛꯄ	ache
ꯐꯪꯕ	achieve
ꯁꯛꯈꯪꯕ	acknowledge
ꯈꯪꯅꯕ	acquaintance
ꯂꯧꯁꯤꯟꯕ	acquire
ꯂꯧꯈꯤꯕ	acquired
ꯂꯧꯁꯤꯡꯕ	acquisition
ꯊꯧꯑꯪꯡ	act
ꯊꯕꯛ	action
ꯇꯁꯦꯡꯕ	actual
ꯇꯁꯦꯡꯕ	actually
ꯆꯨꯁꯤꯟꯅꯕ	adapt
ꯍꯥꯞꯆꯤꯟꯕ	add
ꯆꯨꯁꯤꯟꯕ	addicted
ꯍꯥꯞꯆꯤꯟꯕ	addition
ꯑꯍꯦꯟꯕ	additional
ꯂꯩꯐꯝ	address
ꯊꯪꯅꯕ	adjacent
ꯁꯦꯝꯕ	adjust
ꯄꯥꯝꯖꯕ	admire
ꯌꯥꯖꯕ	admit
ꯌꯣꯛꯄ	adopt
ꯃꯥꯡꯖꯧꯅꯅ	advance
ꯄꯥꯎꯇꯥꯛ	advice
ꯎꯀꯤꯜ	advocate
ꯁꯣꯛꯍꯟꯕ	affect
ꯀꯤꯕ	afraid
ꯃꯇꯨꯡꯗ	after
ꯅꯨꯡꯊꯤꯜ	afternoon
ꯃꯥꯏꯌꯣꯛꯇ	against
ꯆꯍꯤ	age
ꯁꯥꯎꯒꯟꯕ	aggressive
ꯃꯃꯥꯡꯗ	ago
ꯌꯥꯕ	agree
ꯇꯦꯡꯕꯥꯡ	aid
ꯄꯥꯟꯗꯝ	aim
ꯅꯨꯡꯁꯤꯠ	air
ꯑꯦꯌꯔꯄꯣꯔꯊ	airport
ꯂꯝꯕꯤ	aisle
ꯅꯤꯡꯁꯤꯡꯍꯟꯕ	alarm
ꯌꯨ	alcohol
ꯆꯦꯛꯁꯤꯟꯋꯥ	alert
ꯈꯔꯇꯝꯛ	a little
ꯑꯍꯤꯡꯕ	alive
ꯄꯨꯝꯅꯃꯛ	all
ꯌꯥꯍꯟꯕ	allow
ꯌꯥꯍꯟꯕ	allowed
ꯌꯥꯔꯦ	all right
ꯃꯊꯟꯇ	alone
ꯂꯣꯏꯅꯅ	along
ꯃꯁꯤꯁꯨ	also
ꯍꯥꯄꯆꯤꯟꯕ	amend
ꯃꯔꯛꯇ	amid
ꯁꯦꯟꯐꯝ	amount
ꯑꯃ	an
ꯌꯦꯡꯁꯤꯟꯕ	analysis
ꯑꯔꯤꯕ	ancient
ꯑꯃꯁꯨꯡ	and
ꯍꯦꯜꯂꯣꯏ	angel
ꯑꯁꯥꯎꯕ	anger
ꯁꯥꯎꯕ	angry
ꯁꯥ	animal
ꯈꯨꯖꯦꯡ	ankle
ꯂꯥꯎꯊꯣꯛꯄ	announcement
ꯁꯥꯎꯍꯟꯕ	annoy
ꯈꯣꯏꯁꯥꯎꯅꯕ	annoyed
ꯈꯣꯏꯁꯥꯎꯅꯍꯟꯕ	annoying
ꯄꯥꯎꯈꯨꯝ	answer
ꯆꯔꯥꯡꯅꯕ	anxiety
ꯂꯥꯡꯇꯛꯅꯕ	anxious
ꯌꯥꯔꯦꯅꯦ	anyways
ꯇꯣꯈꯥꯏꯕ	apart
ꯀꯥꯈꯜ	apartment
ꯍꯥꯏꯖꯕ	appeal
ꯊꯣꯛꯄ	appear
ꯊꯣꯛꯈꯤꯕ	appeared
ꯁꯦꯝ	apple
ꯊꯥꯕ	apply
ꯊꯥꯒꯠꯄ	appreciate
ꯊꯧꯑꯣꯡ	approach
ꯆꯨꯅꯕ	appropriate
ꯑꯌꯥꯕ	approval
ꯌꯥꯔꯕ	approved
ꯆꯥꯎꯔꯥꯛꯄ	approximately
ꯑꯦꯄꯔꯤꯜ	april
ꯑꯗꯣꯝꯂꯥ	are you
ꯍꯧꯔꯛꯄ	arise
ꯈꯨꯗꯥꯡ	arm
ꯂꯥꯟꯃꯤ	army
ꯑꯀꯣꯏꯕ	around
ꯌꯧꯔꯛꯄ	arrival
ꯌꯧꯔꯛꯄ	arrive
ꯌꯧꯔꯛꯈ꯭ꯔꯦ	arrived
ꯇꯦꯟꯖꯩ	arrow
ꯀꯂꯥ	art
ꯄꯣꯠꯂꯝ	article
ꯈꯨꯠꯁꯦꯝꯒꯤ	artificial
ꯑꯣꯏꯅ	as
ꯎꯠ	ash
ꯏꯀꯥꯏꯕ	ashamed
ꯍꯪꯕ	ask
ꯍꯪꯈꯤꯕ	asked
ꯇꯨꯝꯂꯤꯕ	asleep
ꯂꯩꯔꯤꯃꯈꯩ	as long as
ꯍꯤꯔꯝ	aspect
ꯑꯁꯥꯃꯤꯁ	Assamese
ꯂꯥꯟꯗꯥꯕ	assault
ꯌꯦꯡꯁꯤꯟꯕ	assess
ꯌꯦꯡꯁꯤꯟꯕ	assessment
ꯊꯕꯛ	assignment
ꯇꯦꯡꯕꯥꯡꯕ	assist
ꯂꯨꯞ	association
ꯂꯣꯏꯅꯅ	as well
ꯆꯥꯈꯤ	ate
ꯂꯝꯖꯦꯜꯂꯣꯏ	athlete
ꯌꯥꯝꯗ꯭ꯔꯕꯗ	at least
ꯅꯞꯅꯕ	attach
ꯅꯞꯄ	attached
ꯅꯞꯅꯕ	attachment
ꯂꯥꯟꯗꯥꯕ	attack
